id_tag,id_affaire,id,Type_fraude,feature1,feature2,cluster,type_fraude,date_system
119,6811362023-05-24 08:51:46.608,6811362023-05-24 08:51:46.608,fake tags,0.9624704609619552,0.3206540887658367,0,fake tags,2024-05-31 09:05:47.444372
119,6811592023-05-24 09:13:52.202,6811592023-05-24 09:13:52.202,fake tags,0.6112143887940066,0.14166033534404376,0,fake tags,2024-05-31 09:05:47.444372
119,6811602023-05-24 09:18:02.986,6811602023-05-24 09:18:02.986,fake tags,0.8820924354775581,0.7914824495693702,2,fake tags,2024-05-31 09:05:47.444372
119,6811752023-05-24 10:31:44.381,6811752023-05-24 10:31:44.381,fake tags,0.9591569986807336,0.25982151255494945,0,fake tags,2024-05-31 09:05:47.444372
119,6811832023-05-24 10:45:20.109,6811832023-05-24 10:45:20.109,fake tags,0.9493893946512582,0.04297149472628681,0,fake tags,2024-05-31 09:05:47.444372
119,6812112023-05-24 11:33:43.977,6812112023-05-24 11:33:43.977,fake tags,0.21045992622620846,0.6759617427015188,1,fake tags,2024-05-31 09:05:47.444372
119,6812182023-05-24 12:17:18.411,6812182023-05-24 12:17:18.411,fake tags,0.09444817047747145,0.25405663294281844,1,fake tags,2024-05-31 09:05:47.444372
119,6812292023-05-24 13:09:25.087,6812292023-05-24 13:09:25.087,fake tags,0.2589637442765619,0.5262456904601753,1,fake tags,2024-05-31 09:05:47.444372
119,6814122023-05-25 14:24:04.797,6814122023-05-25 14:24:04.797,fake tags,0.6467973801786806,0.5646513935117374,2,fake tags,2024-05-31 09:05:47.444372
119,6814582023-05-25 15:17:56.673,6814582023-05-25 15:17:56.673,fake tags,0.28243229376292867,0.17446308883598716,1,fake tags,2024-05-31 09:05:47.444372
119,6815492023-05-26 10:33:12.310,6815492023-05-26 10:33:12.310,fake tags,0.5142255455120909,0.5017290324790188,1,fake tags,2024-05-31 09:05:47.444372
119,6815592023-05-26 11:57:44.518,6815592023-05-26 11:57:44.518,fake tags,0.926461563706397,0.613623021185385,2,fake tags,2024-05-31 09:05:47.444372
119,6815802023-05-26 14:05:31.757,6815802023-05-26 14:05:31.757,fake tags,0.019040969338695146,0.9157282621965989,1,fake tags,2024-05-31 09:05:47.444372
119,6815992023-05-26 15:25:25.356,6815992023-05-26 15:25:25.356,fake tags,0.9580623100667892,0.227304848526799,0,fake tags,2024-05-31 09:05:47.444372
119,6816082023-05-26 16:03:18.157,6816082023-05-26 16:03:18.157,fake tags,0.485994464749393,0.6447678577770012,2,fake tags,2024-05-31 09:05:47.444372
119,6816282023-05-29 09:55:53.562,6816282023-05-29 09:55:53.562,fake tags,0.023874468382584446,0.5069075945395629,1,fake tags,2024-05-31 09:05:47.444372
119,6817162023-05-30 08:59:26.943,6817162023-05-30 08:59:26.943,fake tags,0.6757074174893695,0.24557394681308475,0,fake tags,2024-05-31 09:05:47.444372
119,6817912023-05-30 13:11:53.883,6817912023-05-30 13:11:53.883,fake tags,0.5139370647449331,0.5847877038127305,2,fake tags,2024-05-31 09:05:47.444372
119,6817942023-05-30 13:15:29.573,6817942023-05-30 13:15:29.573,fake tags,0.08302567478555123,0.09928643651442459,1,fake tags,2024-05-31 09:05:47.444372
119,6818212023-05-30 14:35:42.910,6818212023-05-30 14:35:42.910,fake tags,0.061031190377753286,0.8664983484319134,1,fake tags,2024-05-31 09:05:47.444372
119,6818262023-05-30 14:41:32.217,6818262023-05-30 14:41:32.217,fake tags,0.26261270992405394,0.015462203970791788,0,fake tags,2024-05-31 09:05:47.444372
119,6818432023-05-30 15:46:52.669,6818432023-05-30 15:46:52.669,fake tags,0.538334251341268,0.82422105398298,2,fake tags,2024-05-31 09:05:47.444372
119,6818662023-05-31 07:59:50.906,6818662023-05-31 07:59:50.906,fake tags,0.47495425449126727,0.12183913573625471,0,fake tags,2024-05-31 09:05:47.444372
119,6818702023-05-31 08:54:19.196,6818702023-05-31 08:54:19.196,fake tags,0.21510317484989983,0.7434089002338199,1,fake tags,2024-05-31 09:05:47.444372
119,6819122023-05-31 13:01:56.232,6819122023-05-31 13:01:56.232,fake tags,0.4357102316792296,0.4650577934767064,1,fake tags,2024-05-31 09:05:47.444372
119,6819432023-05-31 13:47:48.542,6819432023-05-31 13:47:48.542,fake tags,0.09591202456918568,0.7463042069252435,1,fake tags,2024-05-31 09:05:47.444372
119,6819452023-05-31 13:51:36.085,6819452023-05-31 13:51:36.085,fake tags,0.3920686823559253,0.4620065272460976,1,fake tags,2024-05-31 09:05:47.444372
119,6819472023-05-31 13:57:35.926,6819472023-05-31 13:57:35.926,fake tags,0.4616211791139281,0.1291306774193709,0,fake tags,2024-05-31 09:05:47.444372
119,6819602023-05-31 14:17:55.655,6819602023-05-31 14:17:55.655,fake tags,0.3469869991473108,0.8662406050722986,1,fake tags,2024-05-31 09:05:47.444372
119,6819792023-05-31 14:42:11.344,6819792023-05-31 14:42:11.344,fake tags,0.827898281295235,0.567775741777678,2,fake tags,2024-05-31 09:05:47.444372
119,6819812023-05-31 14:54:28.660,6819812023-05-31 14:54:28.660,fake tags,0.15568467486111381,0.9907350469230741,1,fake tags,2024-05-31 09:05:47.444372
119,6819972023-05-31 15:51:26.115,6819972023-05-31 15:51:26.115,fake tags,0.7422920675980932,0.942425834726872,2,fake tags,2024-05-31 09:05:47.444372
119,6820152023-05-31 17:31:01.753,6820152023-05-31 17:31:01.753,fake tags,0.6544059090110287,0.1468216530000881,0,fake tags,2024-05-31 09:05:47.444372
119,6820462023-06-01 09:16:49.047,6820462023-06-01 09:16:49.047,fake tags,0.7830658524676997,0.18831107059048757,0,fake tags,2024-05-31 09:05:47.444372
119,6820632023-06-01 09:50:22.189,6820632023-06-01 09:50:22.189,fake tags,0.4425997931697935,0.45405491294617684,1,fake tags,2024-05-31 09:05:47.444372
119,6820692023-06-01 10:12:00.272,6820692023-06-01 10:12:00.272,fake tags,0.05766628638353255,0.8983656199537812,1,fake tags,2024-05-31 09:05:47.444372
119,6820822023-06-01 10:51:16.105,6820822023-06-01 10:51:16.105,fake tags,0.8657899268353408,0.3840899826812795,0,fake tags,2024-05-31 09:05:47.444372
119,6820832023-06-01 11:16:11.903,6820832023-06-01 11:16:11.903,fake tags,0.8967932512518606,0.8663252764678621,2,fake tags,2024-05-31 09:05:47.444372
119,6821392023-06-01 14:49:03.646,6821392023-06-01 14:49:03.646,fake tags,0.45941794904181277,0.3632289423776517,0,fake tags,2024-05-31 09:05:47.444372
119,6821602023-06-01 16:14:45.696,6821602023-06-01 16:14:45.696,fake tags,0.7092454219873666,0.06226277091038124,0,fake tags,2024-05-31 09:05:47.444372
119,6822292023-06-02 13:29:49.863,6822292023-06-02 13:29:49.863,fake tags,0.03956744485759445,0.5672919495160361,1,fake tags,2024-05-31 09:05:47.444372
119,6822782023-06-05 09:02:48.903,6822782023-06-05 09:02:48.903,fake tags,0.29792371328033806,0.20808387582184262,1,fake tags,2024-05-31 09:05:47.444372
119,6822812023-06-05 09:18:55.463,6822812023-06-05 09:18:55.463,fake tags,0.14894737886876086,0.14753978984687033,1,fake tags,2024-05-31 09:05:47.444372
119,6822892023-06-05 10:03:27.507,6822892023-06-05 10:03:27.507,fake tags,0.4394275733951949,0.6256676051131717,1,fake tags,2024-05-31 09:05:47.444372
119,6822972023-06-05 11:12:39.233,6822972023-06-05 11:12:39.233,fake tags,0.3197075046920963,0.792671508446757,1,fake tags,2024-05-31 09:05:47.444372
119,6822992023-06-05 11:15:38.069,6822992023-06-05 11:15:38.069,fake tags,0.3959572735590845,0.18202140785840382,0,fake tags,2024-05-31 09:05:47.444372
119,6823162023-06-05 13:11:47.878,6823162023-06-05 13:11:47.878,fake tags,0.8871876191406187,0.22624256953023347,0,fake tags,2024-05-31 09:05:47.444372
119,6823172023-06-05 13:16:24.769,6823172023-06-05 13:16:24.769,fake tags,0.7876588301656784,0.007403361867146074,0,fake tags,2024-05-31 09:05:47.444372
119,6823212023-06-05 13:46:58.841,6823212023-06-05 13:46:58.841,fake tags,0.4446748314451787,0.7369428765532813,2,fake tags,2024-05-31 09:05:47.444372
119,6823562023-06-05 15:33:17.019,6823562023-06-05 15:33:17.019,fake tags,0.18558823991358286,0.559022267961447,1,fake tags,2024-05-31 09:05:47.444372
119,6823672023-06-05 16:26:41.270,6823672023-06-05 16:26:41.270,fake tags,0.2128281482794977,0.20860468419485434,1,fake tags,2024-05-31 09:05:47.444372
119,6824152023-06-06 08:08:09.894,6824152023-06-06 08:08:09.894,fake tags,0.15981558520681427,0.308535448240163,1,fake tags,2024-05-31 09:05:47.444372
119,6824282023-06-06 08:35:34.119,6824282023-06-06 08:35:34.119,fake tags,0.6540464280690323,0.6014887005768448,2,fake tags,2024-05-31 09:05:47.444372
119,6824702023-06-06 09:51:14.957,6824702023-06-06 09:51:14.957,fake tags,0.24893289191509305,0.8724692560700495,1,fake tags,2024-05-31 09:05:47.444372
119,6825662023-06-07 09:33:37.493,6825662023-06-07 09:33:37.493,fake tags,0.7726355265170355,0.1496794134506496,0,fake tags,2024-05-31 09:05:47.444372
119,6825682023-06-07 09:37:36.678,6825682023-06-07 09:37:36.678,fake tags,0.38899742033456675,0.0001752556210514733,0,fake tags,2024-05-31 09:05:47.444372
119,6825702023-06-07 09:40:01.255,6825702023-06-07 09:40:01.255,fake tags,0.17904470751984458,0.7624303200408624,1,fake tags,2024-05-31 09:05:47.444372
119,6825712023-06-07 09:45:41.790,6825712023-06-07 09:45:41.790,fake tags,0.5067047782454202,0.4584178224924884,0,fake tags,2024-05-31 09:05:47.444372
119,6826502023-06-07 13:12:55.457,6826502023-06-07 13:12:55.457,fake tags,0.5055170278743467,0.6164843268817207,2,fake tags,2024-05-31 09:05:47.444372
119,6826512023-06-07 13:14:58.104,6826512023-06-07 13:14:58.104,fake tags,0.8621978638811973,0.4643709883635502,0,fake tags,2024-05-31 09:05:47.444372
119,6826532023-06-07 13:16:44.269,6826532023-06-07 13:16:44.269,fake tags,0.3867923818775517,0.7080427682914219,1,fake tags,2024-05-31 09:05:47.444372
119,6826892023-06-07 15:49:03.258,6826892023-06-07 15:49:03.258,fake tags,0.2864660755040679,0.9946834084607621,1,fake tags,2024-05-31 09:05:47.444372
119,6826992023-06-08 07:14:49.778,6826992023-06-08 07:14:49.778,fake tags,0.010166923331126787,0.4619243227412815,1,fake tags,2024-05-31 09:05:47.444372
119,6827072023-06-08 08:22:39.207,6827072023-06-08 08:22:39.207,fake tags,0.9945600512489351,0.6200860432647772,2,fake tags,2024-05-31 09:05:47.444372
119,6827252023-06-08 09:58:51.749,6827252023-06-08 09:58:51.749,fake tags,0.4322721531999777,0.1613167840306895,0,fake tags,2024-05-31 09:05:47.444372
119,6827262023-06-08 10:12:13.614,6827262023-06-08 10:12:13.614,fake tags,0.9115366299283698,0.12093950500192263,0,fake tags,2024-05-31 09:05:47.444372
119,6827422023-06-08 11:30:23.214,6827422023-06-08 11:30:23.214,fake tags,0.34281939785890303,0.6033501753541554,1,fake tags,2024-05-31 09:05:47.444372
119,6827502023-06-08 13:22:17.400,6827502023-06-08 13:22:17.400,fake tags,0.13940626269135958,0.1152155051748408,1,fake tags,2024-05-31 09:05:47.444372
119,6828082023-06-09 12:13:14.715,6828082023-06-09 12:13:14.715,fake tags,0.6684449131711465,0.5899990948626046,2,fake tags,2024-05-31 09:05:47.444372
119,6828132023-06-09 14:00:30.840,6828132023-06-09 14:00:30.840,fake tags,0.6957887997455056,0.8400865133832462,2,fake tags,2024-05-31 09:05:47.444372
119,6828142023-06-09 14:02:34.821,6828142023-06-09 14:02:34.821,fake tags,0.8749364825429686,0.7109905002211503,2,fake tags,2024-05-31 09:05:47.444372
119,6828172023-06-09 14:26:49.231,6828172023-06-09 14:26:49.231,fake tags,0.10744800342245076,0.2002644092573429,1,fake tags,2024-05-31 09:05:47.444372
119,6828182023-06-09 14:30:26.227,6828182023-06-09 14:30:26.227,fake tags,0.740028318552909,0.03574527239027858,0,fake tags,2024-05-31 09:05:47.444372
119,6828192023-06-09 14:39:44.597,6828192023-06-09 14:39:44.597,fake tags,0.029642289000482713,0.17148553829665436,1,fake tags,2024-05-31 09:05:47.444372
119,6828532023-06-12 08:31:10.353,6828532023-06-12 08:31:10.353,fake tags,0.508540885315249,0.6057833315672055,2,fake tags,2024-05-31 09:05:47.444372
119,6828902023-06-12 14:47:01.914,6828902023-06-12 14:47:01.914,fake tags,0.4623153171117548,0.03286198393846684,0,fake tags,2024-05-31 09:05:47.444372
119,6829092023-06-12 16:38:42.814,6829092023-06-12 16:38:42.814,fake tags,0.685631310099532,0.24715125880895494,0,fake tags,2024-05-31 09:05:47.444372
119,6829302023-06-13 10:51:12.326,6829302023-06-13 10:51:12.326,fake tags,0.7408819153167474,0.7313056009867979,2,fake tags,2024-05-31 09:05:47.444372
119,6829322023-06-13 10:57:01.962,6829322023-06-13 10:57:01.962,fake tags,0.6975712882729992,0.5430456178062343,2,fake tags,2024-05-31 09:05:47.444372
119,6829412023-06-13 13:24:01.319,6829412023-06-13 13:24:01.319,fake tags,0.942140019730185,0.9520710780758362,2,fake tags,2024-05-31 09:05:47.444372
119,6829512023-06-13 14:43:45.033,6829512023-06-13 14:43:45.033,fake tags,0.05140916455854627,0.8222457316873621,1,fake tags,2024-05-31 09:05:47.444372
119,6829702023-06-14 07:26:12.697,6829702023-06-14 07:26:12.697,fake tags,0.6498403245837723,0.4084930390294239,0,fake tags,2024-05-31 09:05:47.444372
119,6829992023-06-14 11:24:52.832,6829992023-06-14 11:24:52.832,fake tags,0.7930567310446686,0.9822343961028508,2,fake tags,2024-05-31 09:05:47.444372
119,6830032023-06-14 12:51:45.243,6830032023-06-14 12:51:45.243,fake tags,0.43746188440449096,0.41873233329265447,1,fake tags,2024-05-31 09:05:47.444372
119,6830052023-06-14 13:00:59.592,6830052023-06-14 13:00:59.592,fake tags,0.8172036441770738,0.171460972619368,0,fake tags,2024-05-31 09:05:47.444372
119,6830062023-06-14 13:01:24.704,6830062023-06-14 13:01:24.704,fake tags,0.9679039424550535,0.6490736848262738,2,fake tags,2024-05-31 09:05:47.444372
119,6830092023-06-14 13:22:35.637,6830092023-06-14 13:22:35.637,fake tags,0.9878576281129119,0.3511920887236898,0,fake tags,2024-05-31 09:05:47.444372
119,6830442023-06-15 09:21:00.138,6830442023-06-15 09:21:00.138,fake tags,0.9188238863868875,0.7904757206398437,2,fake tags,2024-05-31 09:05:47.444372
119,6830542023-06-15 10:59:46.902,6830542023-06-15 10:59:46.902,fake tags,0.3457533432355533,0.867041401352406,1,fake tags,2024-05-31 09:05:47.444372
119,6830612023-06-15 11:45:50.980,6830612023-06-15 11:45:50.980,fake tags,0.7660468609314875,0.17471501325313077,0,fake tags,2024-05-31 09:05:47.444372
119,6830672023-06-15 13:04:08.714,6830672023-06-15 13:04:08.714,fake tags,0.661671021407027,0.557432546435457,2,fake tags,2024-05-31 09:05:47.444372
119,6831462023-06-16 14:18:22.952,6831462023-06-16 14:18:22.952,fake tags,0.42964717569329236,0.8351619757267226,2,fake tags,2024-05-31 09:05:47.444372
119,6832242023-06-19 13:15:51.850,6832242023-06-19 13:15:51.850,fake tags,0.8277256434141942,0.17054159361211185,0,fake tags,2024-05-31 09:05:47.444372
119,6832272023-06-19 13:21:37.658,6832272023-06-19 13:21:37.658,fake tags,0.2879495886354412,0.23230876619653407,1,fake tags,2024-05-31 09:05:47.444372
119,6832932023-06-20 07:38:55.142,6832932023-06-20 07:38:55.142,fake tags,0.9203213041531622,0.24626441184655912,0,fake tags,2024-05-31 09:05:47.444372
119,6832992023-06-20 08:46:40.202,6832992023-06-20 08:46:40.202,fake tags,0.6433458875695649,0.827667972194307,2,fake tags,2024-05-31 09:05:47.444372
119,6833042023-06-20 09:54:32.205,6833042023-06-20 09:54:32.205,fake tags,0.584331280169508,0.2616417439259938,0,fake tags,2024-05-31 09:05:47.444372
119,6833302023-06-20 12:33:37.494,6833302023-06-20 12:33:37.494,fake tags,0.7211903578342069,0.8516282159143007,2,fake tags,2024-05-31 09:05:47.444372
119,6833362023-06-20 13:17:15.756,6833362023-06-20 13:17:15.756,fake tags,0.7229830529724767,0.6125072612615098,2,fake tags,2024-05-31 09:05:47.444372
119,6833522023-06-20 15:08:59.630,6833522023-06-20 15:08:59.630,fake tags,0.9720501346693845,0.9699184970394821,2,fake tags,2024-05-31 09:05:47.444372
119,6834132023-06-21 12:36:43.881,6834132023-06-21 12:36:43.881,fake tags,0.8432513200514988,0.2059765104644199,0,fake tags,2024-05-31 09:05:47.444372
119,6834312023-06-21 16:14:13.487,6834312023-06-21 16:14:13.487,fake tags,0.4736895628064044,0.700246110953496,2,fake tags,2024-05-31 09:05:47.444372
119,6835092023-06-22 12:41:10.523,6835092023-06-22 12:41:10.523,fake tags,0.21457338013804217,0.9614085645634011,1,fake tags,2024-05-31 09:05:47.444372
119,6835162023-06-22 12:57:28.582,6835162023-06-22 12:57:28.582,fake tags,0.14466920003564843,0.4009050328528708,1,fake tags,2024-05-31 09:05:47.444372
119,6835212023-06-22 13:17:40.016,6835212023-06-22 13:17:40.016,fake tags,0.8253022299990422,0.9044895017250786,2,fake tags,2024-05-31 09:05:47.444372
119,6835222023-06-22 13:17:56.227,6835222023-06-22 13:17:56.227,fake tags,0.7143558730880344,0.6609178748314669,2,fake tags,2024-05-31 09:05:47.444372
119,6835842023-06-23 10:24:53.528,6835842023-06-23 10:24:53.528,fake tags,0.6106597669310554,0.3712649316173352,0,fake tags,2024-05-31 09:05:47.444372
119,6836152023-06-23 13:04:47.399,6836152023-06-23 13:04:47.399,fake tags,0.7068236529980182,0.5638387484277041,2,fake tags,2024-05-31 09:05:47.444372
119,6836622023-06-24 07:34:10.219,6836622023-06-24 07:34:10.219,fake tags,0.36916709024653604,0.20146476027484872,0,fake tags,2024-05-31 09:05:47.444372
119,6836702023-06-26 08:08:22.527,6836702023-06-26 08:08:22.527,fake tags,0.4157450236852277,0.3122777687138434,0,fake tags,2024-05-31 09:05:47.444372
119,6836822023-06-26 09:12:38.086,6836822023-06-26 09:12:38.086,fake tags,0.2780388661862909,0.33929357011385575,1,fake tags,2024-05-31 09:05:47.444372
119,6836862023-06-26 10:06:46.585,6836862023-06-26 10:06:46.585,fake tags,0.40462489162210147,0.24278448839603683,0,fake tags,2024-05-31 09:05:47.444372
119,6837212023-06-26 15:46:40.818,6837212023-06-26 15:46:40.818,fake tags,0.9242322452166143,0.11943715999406845,0,fake tags,2024-05-31 09:05:47.444372
119,6837322023-06-27 08:40:53.559,6837322023-06-27 08:40:53.559,fake tags,0.7343683245050362,0.6873914293367749,2,fake tags,2024-05-31 09:05:47.444372
119,6837502023-06-27 11:18:55.711,6837502023-06-27 11:18:55.711,fake tags,0.532271316569745,0.9627057210428436,2,fake tags,2024-05-31 09:05:47.444372
119,6837512023-06-27 12:23:16.260,6837512023-06-27 12:23:16.260,fake tags,0.4343922102895863,0.5055111511148335,1,fake tags,2024-05-31 09:05:47.444372
119,6838032023-06-28 08:20:14.915,6838032023-06-28 08:20:14.915,fake tags,0.8491172881564779,0.8847596905875138,2,fake tags,2024-05-31 09:05:47.444372
119,6838122023-06-28 09:46:04.048,6838122023-06-28 09:46:04.048,fake tags,0.16577306227907296,0.7668131108257693,1,fake tags,2024-05-31 09:05:47.444372
119,6838362023-06-28 15:31:54.206,6838362023-06-28 15:31:54.206,fake tags,0.24066930760372318,0.3479217163231819,1,fake tags,2024-05-31 09:05:47.444372
119,6838482023-06-29 09:04:10.404,6838482023-06-29 09:04:10.404,fake tags,0.18014249916484915,0.06948124065187178,1,fake tags,2024-05-31 09:05:47.444372
119,6838532023-06-29 12:35:02.408,6838532023-06-29 12:35:02.408,fake tags,0.8037759573904005,0.2059554105407123,0,fake tags,2024-05-31 09:05:47.444372
119,6838552023-06-29 12:45:13.369,6838552023-06-29 12:45:13.369,fake tags,0.7562865376547645,0.23954974605920565,0,fake tags,2024-05-31 09:05:47.444372
119,6838622023-06-30 08:34:44.572,6838622023-06-30 08:34:44.572,fake tags,0.30135013127914734,0.6301860080979249,1,fake tags,2024-05-31 09:05:47.444372
119,6838722023-06-30 10:42:08.942,6838722023-06-30 10:42:08.942,fake tags,0.8947377684731602,0.4364191025539489,0,fake tags,2024-05-31 09:05:47.444372
119,6838872023-06-30 13:44:47.800,6838872023-06-30 13:44:47.800,fake tags,0.5341817532194829,0.42472919538061915,0,fake tags,2024-05-31 09:05:47.444372
119,6839512023-07-03 15:17:33.044,6839512023-07-03 15:17:33.044,fake tags,0.6650774771433103,0.46769139783403,0,fake tags,2024-05-31 09:05:47.444372
119,6839722023-07-04 08:44:04.911,6839722023-07-04 08:44:04.911,fake tags,0.2808545706017831,0.9799595887648382,1,fake tags,2024-05-31 09:05:47.444372
119,6839902023-07-04 10:53:55.936,6839902023-07-04 10:53:55.936,fake tags,0.26272733164224105,0.9798587246754805,1,fake tags,2024-05-31 09:05:47.444372
119,6840472023-07-04 17:22:23.840,6840472023-07-04 17:22:23.840,fake tags,0.2129596053238929,0.8796789967342544,1,fake tags,2024-05-31 09:05:47.444372
119,6840522023-07-05 08:41:28.473,6840522023-07-05 08:41:28.473,fake tags,0.3806279514980865,0.631727048681912,1,fake tags,2024-05-31 09:05:47.444372
119,6840592023-07-05 09:02:30.055,6840592023-07-05 09:02:30.055,fake tags,0.4971006051797343,0.4890021777265803,1,fake tags,2024-05-31 09:05:47.444372
119,6840672023-07-05 09:29:46.291,6840672023-07-05 09:29:46.291,fake tags,0.6696856651544796,0.6903731333267777,2,fake tags,2024-05-31 09:05:47.444372
119,6840722023-07-05 10:25:58.840,6840722023-07-05 10:25:58.840,fake tags,0.13125157563477863,0.6285206716724765,1,fake tags,2024-05-31 09:05:47.444372
119,6841042023-07-06 08:23:29.605,6841042023-07-06 08:23:29.605,fake tags,0.05682358406011356,0.3408178497893427,1,fake tags,2024-05-31 09:05:47.444372
119,6841202023-07-06 10:02:00.590,6841202023-07-06 10:02:00.590,fake tags,0.27413492787007676,0.1628933441824213,1,fake tags,2024-05-31 09:05:47.444372
119,6841382023-07-06 13:43:58.520,6841382023-07-06 13:43:58.520,fake tags,0.9049852148150785,0.4146769476676051,0,fake tags,2024-05-31 09:05:47.444372
119,6841492023-07-06 15:33:54.950,6841492023-07-06 15:33:54.950,fake tags,0.22781488323007482,0.8723510481322841,1,fake tags,2024-05-31 09:05:47.444372
119,6841522023-07-06 15:52:28.669,6841522023-07-06 15:52:28.669,fake tags,0.9468692777362702,0.3423939225478472,0,fake tags,2024-05-31 09:05:47.444372
119,6842242023-07-07 14:47:05.069,6842242023-07-07 14:47:05.069,fake tags,0.979943420755926,0.25942822582585,0,fake tags,2024-05-31 09:05:47.444372
119,6842492023-07-10 08:08:42.670,6842492023-07-10 08:08:42.670,fake tags,0.3129902465613328,0.0477952237472401,0,fake tags,2024-05-31 09:05:47.444372
119,6842922023-07-10 14:24:07.504,6842922023-07-10 14:24:07.504,fake tags,0.6926327617199989,0.026580256377873868,0,fake tags,2024-05-31 09:05:47.444372
119,6843042023-07-10 15:47:11.901,6843042023-07-10 15:47:11.901,fake tags,0.3651203648818476,0.8320013159992103,1,fake tags,2024-05-31 09:05:47.444372
119,6843132023-07-10 16:15:22.330,6843132023-07-10 16:15:22.330,fake tags,0.22673523143116114,0.9322286533526838,1,fake tags,2024-05-31 09:05:47.444372
119,6843882023-07-11 12:16:24.178,6843882023-07-11 12:16:24.178,fake tags,0.9780700516974978,0.5682500830311351,2,fake tags,2024-05-31 09:05:47.444372
119,6843962023-07-11 12:39:32.618,6843962023-07-11 12:39:32.618,fake tags,0.36145889800441244,0.3926528325316022,1,fake tags,2024-05-31 09:05:47.444372
119,6844012023-07-11 13:12:07.140,6844012023-07-11 13:12:07.140,fake tags,0.7456051928312298,0.2824891427970262,0,fake tags,2024-05-31 09:05:47.444372
119,6844172023-07-11 14:59:04.215,6844172023-07-11 14:59:04.215,fake tags,0.4454929135912641,0.7212861732614636,2,fake tags,2024-05-31 09:05:47.444372
119,6844202023-07-11 15:38:35.334,6844202023-07-11 15:38:35.334,fake tags,0.5338819453826562,0.5788030280728226,2,fake tags,2024-05-31 09:05:47.444372
119,6844222023-07-11 16:10:24.818,6844222023-07-11 16:10:24.818,fake tags,0.13944496785821836,0.48716700576021543,1,fake tags,2024-05-31 09:05:47.444372
119,6844312023-07-12 08:51:11.044,6844312023-07-12 08:51:11.044,fake tags,0.6896778885389362,0.12472523915330458,0,fake tags,2024-05-31 09:05:47.444372
119,6844712023-07-12 11:53:50.118,6844712023-07-12 11:53:50.118,fake tags,0.21222457210355028,0.9181578108772896,1,fake tags,2024-05-31 09:05:47.444372
119,6845462023-07-12 15:48:16.552,6845462023-07-12 15:48:16.552,fake tags,0.640644467262548,0.3172954836148162,0,fake tags,2024-05-31 09:05:47.444372
119,6845802023-07-13 09:34:16.039,6845802023-07-13 09:34:16.039,fake tags,0.5538026254337196,0.8947685804343111,2,fake tags,2024-05-31 09:05:47.444372
119,6846402023-07-17 09:35:13.919,6846402023-07-17 09:35:13.919,fake tags,0.2510402932069258,0.11158118840013509,1,fake tags,2024-05-31 09:05:47.444372
119,6846752023-07-17 13:49:39.620,6846752023-07-17 13:49:39.620,fake tags,0.796929578417359,0.23192600836147037,0,fake tags,2024-05-31 09:05:47.444372
119,6846792023-07-17 13:55:39.608,6846792023-07-17 13:55:39.608,fake tags,0.7818909453110107,0.3225983470868232,0,fake tags,2024-05-31 09:05:47.444372
119,6847022023-07-18 07:36:50.140,6847022023-07-18 07:36:50.140,fake tags,0.7210478565493681,0.5601372357022737,2,fake tags,2024-05-31 09:05:47.444372
119,6847662023-07-18 13:00:45.436,6847662023-07-18 13:00:45.436,fake tags,0.6957262637866343,0.32010917484410617,0,fake tags,2024-05-31 09:05:47.444372
119,6848092023-07-19 07:54:19.369,6848092023-07-19 07:54:19.369,fake tags,0.7332710544155625,0.7688267935513395,2,fake tags,2024-05-31 09:05:47.444372
119,6848522023-07-19 13:14:26.417,6848522023-07-19 13:14:26.417,fake tags,0.3792077128763427,0.3687993383832999,1,fake tags,2024-05-31 09:05:47.444372
119,6848642023-07-19 14:43:59.616,6848642023-07-19 14:43:59.616,fake tags,0.9278169830950606,0.45039797805399684,0,fake tags,2024-05-31 09:05:47.444372
119,6848702023-07-19 15:09:31.673,6848702023-07-19 15:09:31.673,fake tags,0.38554309674704856,0.6273542263284315,1,fake tags,2024-05-31 09:05:47.444372
119,6849252023-07-20 11:20:46.577,6849252023-07-20 11:20:46.577,fake tags,0.6508537127300136,0.010268195549103187,0,fake tags,2024-05-31 09:05:47.444372
119,6849262023-07-20 11:54:49.463,6849262023-07-20 11:54:49.463,fake tags,0.456928686892106,0.045804560280997775,0,fake tags,2024-05-31 09:05:47.444372
119,6849542023-07-20 15:48:29.820,6849542023-07-20 15:48:29.820,fake tags,0.6409608856263549,0.10645821297554503,0,fake tags,2024-05-31 09:05:47.444372
119,6849852023-07-21 08:55:25.303,6849852023-07-21 08:55:25.303,fake tags,0.6600662927181812,0.37876114262866234,0,fake tags,2024-05-31 09:05:47.444372
119,6850152023-07-21 14:10:33.469,6850152023-07-21 14:10:33.469,fake tags,0.0936345901510438,0.010182110188708626,1,fake tags,2024-05-31 09:05:47.444372
119,6850352023-07-24 07:57:07.395,6850352023-07-24 07:57:07.395,fake tags,0.8509791677205607,0.9854749633373856,2,fake tags,2024-05-31 09:05:47.444372
119,6850462023-07-24 09:15:50.091,6850462023-07-24 09:15:50.091,fake tags,0.986169511129604,0.2468947266230983,0,fake tags,2024-05-31 09:05:47.444372
119,6850862023-07-24 13:51:43.104,6850862023-07-24 13:51:43.104,fake tags,0.6817061347933157,0.867927137352105,2,fake tags,2024-05-31 09:05:47.444372
